iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,race,imprace,imprelig,goal,date,go_out,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es
316,9,1,17,2,12,14,2,13,11,303,0,0.48,1,33,2,20,25,25,10,15,5,0,6,7,8,7,8,5,7,7,2,25,Business,8,2,3,3,2,4,1,5,25,20,15,25,10,5,0,6,5,6,6,3,3,4,4,0,4
316,9,1,17,2,12,14,8,5,12,304,0,0.41,1,28,2,5,20,25,25,15,10,0,9,8,9,9,9,5,6,5,2,25,Business,8,2,3,3,2,4,1,5,25,20,15,25,10,5,1,8,8,8,9,6,6,8,5,0,4
316,9,1,17,2,12,14,1,12,13,305,0,0.38,0,29,4,10,47,16,12,3,12,0,7,5,7,5,9,7,6,6,2,25,Business,8,2,3,3,2,4,1,5,25,20,15,25,10,5,0,5,6,5,4,4,3,3,2,0,4
316,9,1,17,2,12,14,9,6,14,306,0,-0.39,0,22,4,16,20,19,16,18,11,1,7,8,8,7,8,6,7,6,2,25,Business,8,2,3,3,2,4,1,5,25,20,15,25,10,5,0,6,6,5,3,4,2,2,2,0,4
316,9,1,17,2,12,14,10,7,15,307,1,0.33,0,27,4,10,20,20,15,20,15,1,,7,7,8,7,7,7,5,2,25,Business,8,2,3,3,2,4,1,5,25,20,15,25,10,5,1,7,7,7,6,6,4,6,3,0,4
317,10,1,19,2,12,14,6,7,1,294,0,0.5,0,30,4,20,20,35,5,10,10,0,8,8,7,7,7,5,7,5,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,1,8,7,9,7,7,7,8,7,0,5
317,10,1,19,2,12,14,5,6,2,295,0,0.19,1,30,2,10,18,20,16,16,20,1,8,6,,9,,,8,6,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,0,4,7,7,4,7,4,5,6,0,5
317,10,1,19,2,12,14,12,13,3,296,1,0.14,1,28,2,15,20,35,15,5,10,1,8,10,8,9,8,8,8,7,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,1,5,10,9,9,9,6,7,7,0,5
317,10,1,19,2,12,14,11,12,4,297,0,0.45,1,21,2,25,25,15,15,10,10,1,8,8,7,7,9,8,7,7,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,0,8,4,6,4,6,4,5,5,0,5
317,10,1,19,2,12,14,14,1,5,298,0,0.45,1,22,2,10,30,20,10,15,15,1,9,7,8,7,7,5,7,6,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,0,4,8,7,4,6,2,4,7,0,5
317,10,1,19,2,12,14,4,5,6,299,0,0.62,0,24,4,10,40,10,20,10,10,0,8,9,9,9,9,8,9,8,,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,0,5,8,8,7,6,4,6,8,0,5
317,10,1,19,2,12,14,7,8,7,300,0,0.79,1,35,2,15,20,25,15,15,10,1,10,9,10,10,9,9,10,9,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,0,4,7,8,5,6,5,6,6,0,5
317,10,1,19,2,12,14,3,4,8,301,0,0.67,1,34,2,20,20,20,20,10,10,1,9,8,8,10,5,5,8,5,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,0,4,10,10,8,5,5,6,8,,5
317,10,1,19,2,12,14,13,14,10,302,0,0.12,1,21,2,50,5,20,10,5,10,0,7,10,,,10,,6,6,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,0,4,7,8,6,7,4,5,7,0,5
317,10,1,19,2,12,14,2,3,11,303,0,0.56,1,33,2,20,25,25,10,15,5,0,7,7,7,9,8,7,7,,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,1,7,7,9,8,7,9,7,7,0,5
317,10,1,19,2,12,14,8,9,12,304,1,0.61,1,28,2,5,20,25,25,15,10,1,7,7,8,10,7,8,9,5,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,1,8,6,8,8,8,7,8,6,0,5
317,10,1,19,2,12,14,1,2,13,305,0,0.46,0,29,4,10,47,16,12,3,12,0,8,5,8,9,7,3,7,7,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,1,8,9,9,8,5,5,7,9,0,5
317,10,1,19,2,12,14,9,10,14,306,0,-0.1,0,22,4,16,20,19,16,18,11,1,7,8,8,8,8,6,8,6,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,0,7,10,7,6,4,5,6,7,0,5
317,10,1,19,2,12,14,10,11,15,307,1,0.31,0,27,4,10,20,20,15,20,15,1,7,6,7,8,5,7,7,6,2,30,MBA,8,2,1,1,1,4,1,7,50,0,20,20,0,10,1,7,7,7,6,8,9,7,7,0,5
318,11,1,21,2,12,14,6,4,1,294,0,-0.25,0,30,4,20,20,35,5,10,10,0,3,8,8,5,7,5,7,2,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,1,6,7,7,6,5,5,6,3,0,0
318,11,1,21,2,12,14,5,3,2,295,0,0.04,0,30,2,10,18,20,16,16,20,0,5,9,8,8,8,8,8,5,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,0,6,6,6,6,4,7,7,1,0,0
318,11,1,21,2,12,14,12,10,3,296,0,-0.13,0,28,2,15,20,35,15,5,10,0,5,5,5,6,6,8,6,6,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,1,4,5,7,5,5,6,8,1,0,0
318,11,1,21,2,12,14,11,9,4,297,0,0.02,0,21,2,25,25,15,15,10,10,0,3,8,8,7,9,9,6,8,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,1,7,7,6,6,7,5,8,1,0,0
318,11,1,21,2,12,14,14,12,5,298,0,-0.07,0,22,2,10,30,20,10,15,15,0,6,7,8,6,7,5,6,6,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,1,5,6,7,6,6,5,6,1,0,0
318,11,1,21,2,12,14,4,2,6,299,0,0.33,0,24,4,10,40,10,20,10,10,0,7,9,10,9,9,6,7,6,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,1,4,7,8,7,4,5,5,1,0,0
318,11,1,21,2,12,14,7,5,7,300,0,0.11,0,35,2,15,20,25,15,15,10,0,7,10,9,7,10,6,6,10,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,1,7,7,7,6,5,5,7,1,0,0
318,11,1,21,2,12,14,3,1,8,301,0,0.15,0,34,2,20,20,20,20,10,10,1,5,10,10,5,10,2,6,6,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,0,7,7,7,6,7,6,7,1,0,0
318,11,1,21,2,12,14,13,11,10,302,0,0.13,0,21,2,50,5,20,10,5,10,0,7,8,5,,,,4,5,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,0,4,3,5,4,6,4,5,1,0,0
318,11,1,21,2,12,14,2,14,11,303,0,0.21,0,33,2,20,25,25,10,15,5,0,5,7,7,6,7,5,6,8,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,1,6,4,5,5,5,5,6,1,0,0
318,11,1,21,2,12,14,8,6,12,304,0,0.31,0,28,2,5,20,25,25,15,10,0,5,6,7,3,7,2,6,5,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,0,5,6,5,6,6,3,5,1,0,0
318,11,1,21,2,12,14,1,13,13,305,0,0.35,0,29,4,10,47,16,12,3,12,0,4,7,8,5,7,8,5,6,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,0,5,6,5,6,5,4,5,2,0,0
318,11,1,21,2,12,14,9,7,14,306,0,0.33,0,22,4,16,20,19,16,18,11,0,5,6,6,5,5,6,5,5,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,0,4,6,5,4,5,4,,3,0,0
318,11,1,21,2,12,14,10,8,15,307,0,0.18,0,27,4,10,20,20,15,20,15,0,4,6,7,6,6,5,5,4,2,29,Business Administration,8,6,1,1,2,6,1,6,40,30,10,8,2,10,0,6,6,7,6,5,3,6,2,0,0
319,12,1,23,2,12,14,6,10,1,294,0,-0.38,0,30,4,20,20,35,5,10,10,0,2,8,7,8,7,7,5,1,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,1,10,9,9,8,7,8,8,7,0,2
319,12,1,23,2,12,14,5,9,2,295,0,-0.02,1,30,2,10,18,20,16,16,20,0,4,8,,5,,,5,6,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,0,6,9,7,6,6,7,6,6,0,2
319,12,1,23,2,12,14,12,2,3,296,1,-0.17,1,28,2,15,20,35,15,5,10,1,7,9,9,6,5,5,6,8,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,1,6,9,7,6,6,8,8,7,0,2
319,12,1,23,2,12,14,11,1,4,297,1,-0.36,1,21,2,25,25,15,15,10,10,1,3,10,10,8,9,10,7,10,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,1,9,9,7,8,9,8,9,9,0,2
319,12,1,23,2,12,14,14,4,5,298,0,-0.26,1,22,2,10,30,20,10,15,15,0,6,7,7,6,7,8,7,7,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,0,7,8,8,5,6,5,6,7,,2
319,12,1,23,2,12,14,4,8,6,299,0,-0.15,0,24,4,10,40,10,20,10,10,0,7,8,8,8,8,8,8,7,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,1,7,9,8,10,9,9,8,8,0,2
319,12,1,23,2,12,14,7,11,7,300,1,-0.03,1,35,2,15,20,25,15,15,10,1,8,10,10,10,9,10,9,9,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,1,6,8,9,8,9,8,7,7,0,2
319,12,1,23,2,12,14,3,7,8,301,0,-0.11,1,34,2,20,20,20,20,10,10,0,5,6,10,5,6,6,4,5,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,0,5,6,7,8,9,10,6,5,0,2
319,12,1,23,2,12,14,13,3,10,302,0,0.37,1,21,2,50,5,20,10,5,10,0,2,10,8,5,,,3,6,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,0,7,8,7,6,8,5,6,5,0,2
319,12,1,23,2,12,14,2,6,11,303,0,0.04,1,33,2,20,25,25,10,15,5,0,3,6,5,5,5,4,4,7,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,1,9,7,8,9,8,10,8,5,0,2
319,12,1,23,2,12,14,8,12,12,304,0,-0.27,1,28,2,5,20,25,25,15,10,0,3,6,5,5,6,0,5,4,,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,0,6,6,6,9,8,8,7,7,0,2
319,12,1,23,2,12,14,1,5,13,305,0,-0.26,0,29,4,10,47,16,12,3,12,0,4,6,7,5,9,6,6,7,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,0,6,8,6,5,8,6,7,7,0,2
319,12,1,23,2,12,14,9,13,14,306,0,-0.37,0,22,4,16,20,19,16,18,11,0,5,6,6,6,6,5,5,5,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,0,8,6,7,6,5,5,7,7,0,2
319,12,1,23,2,12,14,10,14,15,307,0,-0.01,0,27,4,10,20,20,15,20,15,0,3,8,6,7,5,5,6,6,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,6,7,2,7,20,25,20,10,5,20,1,9,9,7,7,5,6,8,6,0,2
320,13,1,25,2,12,14,6,8,1,294,0,0.25,0,30,4,20,20,35,5,10,10,0,4,5,7,5,7,9,6,2,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,1,10,8,10,7,9,,7,5,0,2
320,13,1,25,2,12,14,5,7,2,295,0,0.35,1,30,2,10,18,20,16,16,20,0,5,9,8,5,,,7,5,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,5,7,7,5,5,,3,2,0,2
320,13,1,25,2,12,14,12,14,3,296,0,-0.13,1,28,2,15,20,35,15,5,10,0,5,5,5,5,5,5,5,3,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,5,8,8,5,7,,6,1,0,2
320,13,1,25,2,12,14,11,13,4,297,0,0.47,1,21,2,25,25,15,15,10,10,0,3,7,7,6,8,7,4,7,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,6,10,7,5,5,,8,1,0,2
320,13,1,25,2,12,14,14,2,5,298,0,0.25,1,22,2,10,30,20,10,15,15,0,6,7,7,6,7,5,6,6,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,6,10,7,5,5,,8,,,2
320,13,1,25,2,12,14,4,6,6,299,0,0.55,0,24,4,10,40,10,20,10,10,0,7,9,9,7,7,4,6,5,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,6,10,8,6,5,,6,1,0,2
320,13,1,25,2,12,14,7,9,7,300,0,0.64,1,35,2,15,20,25,15,15,10,0,8,9,10,9,10,9,8,8,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,9,4,5,2,2,,3,1,0,2
320,13,1,25,2,12,14,3,5,8,301,0,0.63,1,34,2,20,20,20,20,10,10,0,5,6,10,4,10,5,5,5,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,7,8,9,2,9,,5,1,0,2
320,13,1,25,2,12,14,13,1,10,302,0,-0.35,1,21,2,50,5,20,10,5,10,0,6,9,8,6,8,,4,7,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,5,8,6,10,5,,9,5,0,2
320,13,1,25,2,12,14,2,4,11,303,0,0.8,1,33,2,20,25,25,10,15,5,0,5,8,9,7,8,7,6,8,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,7,7,7,5,5,,5,2,0,2
320,13,1,25,2,12,14,8,10,12,304,0,0.49,1,28,2,5,20,25,25,15,10,0,5,6,7,3,7,3,5,5,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,5,7,6,5,5,,5,3,0,2
320,13,1,25,2,12,14,1,3,13,305,0,0.45,0,29,4,10,47,16,12,3,12,0,7,7,7,5,5,5,6,6,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,8,2,9,5,9,,5,1,0,2
320,13,1,25,2,12,14,9,11,14,306,0,0.2,0,22,4,16,20,19,16,18,11,0,6,6,7,6,6,5,5,5,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,6,7,4,4,4,,5,1,0,2
320,13,1,25,2,12,14,10,12,15,307,0,0.48,0,27,4,10,20,20,15,20,15,0,5,6,6,5,4,4,5,4,2,36,History,7,2,6,8,4,5,5,6,20,16,16,16,16,16,0,6,8,8,4,6,,5,2,0,2
321,14,1,27,2,12,14,6,12,1,294,0,0.55,0,30,4,20,20,35,5,10,10,0,5,7,7,4,7,1,3,1,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,7,7,7,7,5,5,6,5,0,0
321,14,1,27,2,12,14,5,11,2,295,0,0.31,1,30,2,10,18,20,16,16,20,1,7,7,,5,,,6,6,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,4,5,6,5,6,4,4,5,0,0
321,14,1,27,2,12,14,12,4,3,296,0,0.16,1,28,2,15,20,35,15,5,10,1,8,7,8,9,9,7,8,8,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,4,7,7,6,7,6,5,5,0,0
321,14,1,27,2,12,14,11,3,4,297,0,0.28,1,21,2,25,25,15,15,10,10,0,4,7,7,7,8,5,6,8,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,6,7,7,7,7,6,6,5,0,0
321,14,1,27,2,12,14,14,6,5,298,0,0.31,1,22,2,10,30,20,10,15,15,1,7,7,7,7,7,7,7,7,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,4,7,7,6,6,5,5,5,0,0
321,14,1,27,2,12,14,4,10,6,299,0,0.57,0,24,4,10,40,10,20,10,10,0,6,7,7,2,2,2,4,3,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,6,7,7,6,6,5,5,5,0,0
321,14,1,27,2,12,14,7,13,7,300,0,0.66,1,35,2,15,20,25,15,15,10,0,9,8,10,9,8,9,7,9,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,4,7,7,5,5,5,4,5,0,0
321,14,1,27,2,12,14,3,9,8,301,0,0.63,1,34,2,20,20,20,20,10,10,1,6,6,7,7,9,6,7,6,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,6,7,8,7,5,5,7,5,0,0
321,14,1,27,2,12,14,13,5,10,302,0,0.3,1,21,2,50,5,20,10,5,10,0,7,6,,,,,5,5,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,6,6,7,8,7,7,6,5,0,0
321,14,1,27,2,12,14,2,8,11,303,0,0.51,1,33,2,20,25,25,10,15,5,0,4,6,8,6,8,5,6,7,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,5,7,7,6,6,6,6,5,0,0
321,14,1,27,2,12,14,8,14,12,304,0,0.55,1,28,2,5,20,25,25,15,10,0,5,5,6,3,5,0,4,5,,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,4,7,6,6,5,5,4,5,0,0
321,14,1,27,2,12,14,1,7,13,305,0,0.47,0,29,4,10,47,16,12,3,12,1,7,6,7,6,6,5,6,6,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,4,8,7,6,5,5,5,5,0,0
321,14,1,27,2,12,14,9,1,14,306,0,-0.08,0,22,4,16,20,19,16,18,11,0,6,6,8,6,6,4,6,6,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,4,8,7,7,5,6,6,5,0,0
321,14,1,27,2,12,14,10,2,15,307,0,0.4,0,27,4,10,20,20,15,20,15,0,4,7,8,5,8,5,7,3,2,29,Business,8,2,3,3,1,5,1,6,30,15,15,20,10,10,0,6,8,7,8,7,7,7,5,0,0
332,1,1,2,1,13,10,1,8,1,322,0,0.34,1,34,4,2,60,15,8,5,10,0,8,,10,8,,10,10,5,1,30,anthropology,3,4,1,1,3,7,4,7,60,10,10,10,5,5,0,7,7,7,7,7,7,7,1,1,3
332,1,1,2,1,13,10,5,2,2,323,1,0.33,1,25,4,10,20,20,20,10,20,1,6,7,8,8,6,6,6,7,2,30,anthropology,3,4,1,1,3,7,4,7,60,10,10,10,5,5,1,8,10,9,7,8,8,8,7,0,3
332,1,1,2,1,13,10,4,1,3,324,1,0.04,0,23,2,40,10,15,20,10,5,1,1,10,10,6,5,1,3,5,2,30,anthropology,3,4,1,1,3,7,4,7,60,10,10,10,5,5,1,10,10,9,10,10,10,10,10,0,3
332,1,1,2,1,13,10,6,3,4,325,0,0.37,0,30,3,10,20,20,10,10,30,1,5,7,8,7,7,5,5,5,2,30,anthropology,3,4,1,1,3,7,4,7,60,10,10,10,5,5,0,5,10,9,10,8,8,7,5,0,3
332,1,1,2,1,13,10,3,10,5,326,0,0.48,0,36,1,15,15,15,20,20,15,1,7,10,8,10,,9,8,9,2,30,anthropology,3,4,1,1,3,7,4,7,60,10,10,10,5,5,0,6,10,9,8,8,8,6,2,0,3
332,1,1,2,1,13,10,9,6,6,327,0,0.54,0,29,2,15,10,20,20,20,15,0,5,10,8,8,8,2,8,1,2,30,anthropology,3,4,1,1,3,7,4,7,60,10,10,10,5,5,1,9,10,10,10,9,9,9,10,0,3
332,1,1,2,1,13,10,2,9,7,328,0,0.7,0,30,2,22,12,30,25,10,1,0,6,8,8,10,8,6,8,4,2,30,anthropology,3,4,1,1,3,7,4,7,60,10,10,10,5,5,1,10,10,9,10,9,9,10,10,0,3
332,1,1,2,1,13,10,10,7,8,329,0,0.74,0,29,2,15,22,22,16,15,10,0,6,7,7,5,6,,6,3,2,30,anthropology,3,4,1,1,3,7,4,7,60,10,10,10,5,5,0,4,6,8,5,5,5,4,1,0,3
332,1,1,2,1,13,10,7,4,9,330,0,0.11,1,22,4,15,25,15,20,10,15,0,3,9,8,4,6,2,4,8,2,30,anthropology,3,4,1,1,3,7,4,7,60,10,10,10,5,5,0,7,7,8,6,6,6,5,5,0,3
332,1,1,2,1,13,10,8,5,10,331,0,0.31,0,34,2,15,15,10,25,10,25,0,4,8,8,5,6,3,5,5,2,30,anthropology,3,4,1,1,3,7,4,7,60,10,10,10,5,5,0,4,8,8,6,6,5,5,1,0,3
333,2,1,4,1,13,10,1,6,1,322,0,0.47,0,34,4,2,60,15,8,5,10,1,10,,10,10,,8,10,5,2,23,MBA,8,2,5,3,1,3,1,7,50,5,15,20,10,0,0,6,6,7,7,5,4,7,5,0,2
333,2,1,4,1,13,10,5,10,2,323,1,-0.33,0,25,4,10,20,20,20,10,20,1,8,7,8,7,6,6,7,5,2,23,MBA,8,2,5,3,1,3,1,7,50,5,15,20,10,0,1,8,8,7,7,7,7,8,6,0,2
333,2,1,4,1,13,10,4,9,3,324,0,-0.25,1,23,2,40,10,15,20,10,5,1,3,6,7,7,6,3,7,4,2,23,MBA,8,2,5,3,1,3,1,7,50,5,15,20,10,0,0,7,8,7,7,6,6,8,7,0,2
333,2,1,4,1,13,10,6,1,4,325,0,-0.05,0,30,3,10,20,20,10,10,30,1,7,7,7,7,5,5,7,5,2,23,MBA,8,2,5,3,1,3,1,7,50,5,15,20,10,0,0,5,8,7,7,6,6,8,6,0,2
333,2,1,4,1,13,10,3,8,5,326,0,-0.52,0,36,1,15,15,15,20,20,15,1,9,10,9,10,,7,9,6,2,23,MBA,8,2,5,3,1,3,1,7,50,5,15,20,10,0,0,4,7,5,5,6,3,5,5,0,2
333,2,1,4,1,13,10,9,4,6,327,0,0.02,1,29,2,15,10,20,20,20,15,0,8,8,8,10,,10,10,1,2,23,MBA,8,2,5,3,1,3,1,7,50,5,15,20,10,0,1,7,8,7,8,7,8,8,7,0,2
333,2,1,4,1,13,10,2,7,7,328,0,0.21,1,30,2,22,12,30,25,10,1,1,8,8,8,8,6,8,9,7,2,23,MBA,8,2,5,3,1,3,1,7,50,5,15,20,10,0,0,6,8,7,6,6,7,7,5,0,2
333,2,1,4,1,13,10,10,5,8,329,0,-0.08,1,29,2,15,22,22,16,15,10,0,7,6,8,7,8,,7,3,2,23,MBA,8,2,5,3,1,3,1,7,50,5,15,20,10,0,0,4,6,6,5,6,3,5,6,0,2
333,2,1,4,1,13,10,7,2,9,330,1,0.08,0,22,4,15,25,15,20,10,15,1,8,9,9,8,9,7,8.5,10,2,23,MBA,8,2,5,3,1,3,1,7,50,5,15,20,10,0,1,9,8,7,9,6,7,9,9,0,2
333,2,1,4,1,13,10,8,3,10,331,0,0.13,1,34,2,15,15,10,25,10,25,1,10,8,5,7,5,4,7,7,2,23,MBA,8,2,5,3,1,3,1,7,50,5,15,20,10,0,0,3,4,3,2,6,5,4,3,0,2
334,3,1,6,1,13,10,1,4,1,322,0,-0.17,1,34,4,2,60,15,8,5,10,0,8,,10,10,,10,10,5,2,29,MBA,8,4,1,1,1,5,3,5,40,10,15,10,10,15,0,6,7,6,6,6,6,6,7,0,1
334,3,1,6,1,13,10,5,8,2,323,0,-0.37,1,25,4,10,20,20,20,10,20,1,8,7,8,7,7,6,7,5,2,29,MBA,8,4,1,1,1,5,3,5,40,10,15,10,10,15,0,8,7,7,6,6,7,7,7,0,1
334,3,1,6,1,13,10,4,7,3,324,0,-0.26,0,23,2,40,10,15,20,10,5,1,2,6,8,9,5,2,7,3,2,29,MBA,8,4,1,1,1,5,3,5,40,10,15,10,10,15,0,6,8,6,6,6,6,6,7,0,1
334,3,1,6,1,13,10,6,9,4,325,0,-0.18,0,30,3,10,20,20,10,10,30,1,7,6,7,8,6,5,6,5,2,29,MBA,8,4,1,1,1,5,3,5,40,10,15,10,10,15,0,7,8,8,8,7,7,8,8,0,1
334,3,1,6,1,13,10,3,6,5,326,0,-0.11,0,36,1,15,15,15,20,20,15,1,8,10,9,10,7,6,8,8,2,29,MBA,8,4,1,1,1,5,3,5,40,10,15,10,10,15,0,6,8,8,8,6,7,6,7,0,1
334,3,1,6,1,13,10,9,2,6,327,0,-0.1,0,29,2,15,10,20,20,20,15,0,8,8,8,8,8,8,8,5,2,29,MBA,8,4,1,1,1,5,3,5,40,10,15,10,10,15,1,9,7,7,8,8,6,8,6,0,1
334,3,1,6,1,13,10,2,5,7,328,0,0.08,0,30,2,22,12,30,25,10,1,0,8,6,8,8,8,5,8,5,2,29,MBA,8,4,1,1,1,5,3,5,40,10,15,10,10,15,1,8,8,8,7,6,8,8,7,0,1
334,3,1,6,1,13,10,10,3,8,329,0,0.12,0,29,2,15,22,22,16,15,10,0,8,6,8,7,8,,7,5,2,29,MBA,8,4,1,1,1,5,3,5,40,10,15,10,10,15,0,6,7,7,5,5,5,6,6,0,1
334,3,1,6,1,13,10,7,10,9,330,0,0.31,1,22,4,15,25,15,20,10,15,0,6,8,6,7,6,6,6,6,2,29,MBA,8,4,1,1,1,5,3,5,40,10,15,10,10,15,1,8,8,8,7,8,7,8,8,0,1
334,3,1,6,1,13,10,8,1,10,331,0,-0.51,0,34,2,15,15,10,25,10,25,1,10,8,7,6,6,7,6,7,2,29,MBA,8,4,1,1,1,5,3,5,40,10,15,10,10,15,0,5,8,7,7,5,7,5,8,0,1
335,4,1,8,1,13,10,1,10,1,322,0,0.18,0,34,4,2,60,15,8,5,10,0,5,,10,7,,,8,2,2,24,Psychology,3,2,1,8,1,3,3,6,20,10,20,20,15,15,0,5,4,4,2,2,,3,1,0,1
335,4,1,8,1,13,10,5,4,2,323,0,-0.06,0,25,4,10,20,20,20,10,20,0,,,,,,,,,,24,Psychology,3,2,1,8,1,3,3,6,20,10,20,20,15,15,1,8,8,8,6,8,5,8,6,0,1
335,4,1,8,1,13,10,4,3,3,324,1,-0.12,1,23,2,40,10,15,20,10,5,1,1,7,10,6,10,1,1,6,2,24,Psychology,3,2,1,8,1,3,3,6,20,10,20,20,15,15,1,6,7,7,7,,7,7,5,0,1
335,4,1,8,1,13,10,6,5,4,325,0,0.13,0,30,3,10,20,20,10,10,30,1,8,7,8,5,7,5,8,5,2,24,Psychology,3,2,1,8,1,3,3,6,20,10,20,20,15,15,0,4,8,5,7,7,,5,4,0,1
335,4,1,8,1,13,10,3,2,5,326,0,0.18,0,36,1,15,15,15,20,20,15,1,7,10,10,6,10,6,7,6,2,24,Psychology,3,2,1,8,1,3,3,6,20,10,20,20,15,15,0,4,7,6,6,6,3,4,1,0,1
335,4,1,8,1,13,10,9,8,6,327,0,0.19,1,29,2,15,10,20,20,20,15,0,8,10,8,8,8,8,6,1,2,24,Psychology,3,2,1,8,1,3,3,6,20,10,20,20,15,15,1,7,6,7,6,5,7,6,5,0,1
